id,Tweet
1356427630233284608,"So I'm watching Spectrum News and I learned that restaurants are ""targeting"" the LatinX community with the plastic utensils in their carryout meals, and that this is part of the disproportionate effect of climate change on Latinx and needs Climate Justice. 🍴➡️⛈️ 🤷‍♂️ #ClimateHoax"
1356409720320323584,The only significant racial ramifications from #BidenLied Climate policy is that the #workingpoor will have to pay more for utilities and gas. Thats a fact. #climatehoax Biden administration cites climate change as a 'racial justice issue'   https://t.co/uoM61V6Dah
1356129901817032706,"@Algerwins Because people kept catching on that winters weren't ""warming."" Now, if winters are cold or hot, they can say, ""It's climate change (please say in a snooty, 'I'm better than you' voice). ☝  #ClimateHoax"
1356028956328087552,Earth’s climate is ‘cyclical’ as new study claims an ice age is coming #ClimateChange #GlobalWarming #GlobalCooling #MiniIceAge #SolarCycles #Taxes #Socialism #ClimateHoax #Marxists #Communism  https://t.co/EZsUrtPBqI
1355908613047341059,"#ClimateHoax Now that I’ve got your attention. Research “14 is the new 15” and you soon learn why Trump removed America from the Paris Climate Accord. You’ll also learn how Al Gore, Biden, Obama and other elite Dems will make TRILLIONS off GND  #Truth @GOP  https://t.co/9zCibYmsJ7"
1355681299873193987,"Climate cultist Gina McCarthy revealed as another climate idiot as she shows her wonderful electric car being charged........with electricity provided by coal fired generators. No magic to #greenscam energy, just plain old bs. #cdnpoli #climatehoax #trudeaumustgo"
1355655089567002625,Man made climate change is the biggest lie ever! #ClimateHoax
1355568093427167232,"How true, “exploiting progressive IDEALS”, like the climate change hoax Canada alone, can cure!#TrudeauFailedCanada #ClimateHoax#TrudeauMustGo"
1355533148701024258,"George Carlin would hate Jack Dorsey &amp; Mark Zuckerberg.  He also laughed at you ""climate change"" fools who are constantly panicking about the weather you don't control.  #silversqueeze Cohen #WalkAway #climategate #climatehoax"
1355377472028733443,Damn you Greta! This climate change is killing us! #GretaThunberg #greta #staged #hoax #climatehoax #lol #lockdown #SocialDistance  https://t.co/lSj5XMuzli
1355316818504601600,This story is written by someone who runs an electric vehicle car sharing service. The media has lost all credibility and his beholden to a small group of climate alarmists and their finger wagging woke symbolism. #nzpol #MediaTrash #climatehoax
1355296319661875202,"@bbcweather More nonsense from the Marxist BBC. Blaming so called climate change for the erosion of a coastline prone to such erosion. CO2 is not a pollutant, it is the basis of all life. #climatefraud #climatehoax #climategate"
1355207092148310020,BREAKING: #JohnKerry says put ketchup on his job crushing climate policy so it doesn’t taste like 💩 #ClimateHoax
1355067307496767489,"A natural occurrence surely, don’t icebergs always breakup &amp; melt eventually. Climate hasn’t warmed, the seas are often rough down there, right? #bbc #climatechange #climatehoax   https://t.co/iI7PkU6zSc"
1355004806813900803,'Office of Climate Justice'. Can this shit get any more ridiculous? #climatehoax
1354942358106857475,Dr. Patrick Moore - Polar Bear Scare   📽️ :  https://t.co/EOI7SWTFwJ  🌧️❄❄️❄🌧️  #FriendsOfScience 👍 ☑️  #PolarBear #AlGore #Climate #AnInconvenientTruth #Snow #ClimateHoax #GlobalWarming  #CarbonTax #ClimateChange #CarbonTax  #CarbonKleptomania  https://t.co/TL807EjL7P
1354884396948590595,"Joe Biden energy plan, Paris climate deal reentry would benefit China - Washington Times  #climatehoax #bidensamerica #ccp #commies   https://t.co/1cyL69FE3C"
1354874690679033861,@BorisJohnson @JoeBiden Dream on Goldilocks #climate #ClimateEmergency #ClimateCrisis #ClimateAction #climatehoax
1354849218456764416,Report: '#Climate Czar' Horsefaced Hypocrite Asshole #JohnKerry Still Owns Private Jet   https://t.co/YyHv0ESezY #climateHOAX #globalwhining #LiberalHypocrisy #ClimateAction #ClimateJustice #climateactnow #GlobalWarming #socialism #DemocratsAreCorrupt #DemocratsTheEnemyWithin  https://t.co/kGy8tO4IHV
1354730506663804933,"Climate czar suggests only solution for oil industry workers losing jobs is ""better choices"" in the future. WHAT?  https://t.co/9OocW43JgC  #FakeScience #ClimateHoax #AmericaLast #StopUSA #ChinaFirst"
1354716069101850629,@macsween_prue @POTUS @jacindaardern Climate change is a myth End-of-comment. #climatehoax
1354656918912942083,"Seeing as we're pretending we can control the climate with CO2, why can't we pretend we can also control continental drift?  I don't want my flights from Oz to Europe to take longer when I'm finally allowed to fly!!!  #ClimateAction #climatehoax  https://t.co/mUbztQ05cv"
1354556383534997504,Trudeau Talks About Climate Action And Lollipops  #TrudeauMustGo #climatehoax #TrudeauFailedCanada #TrudeauDictatorship    https://t.co/lbzhD05kAq  https://t.co/qdMCuE2edX
1354544952261419028,#climatehoax real scientist say they were tricked and now know the dems climate hoax is all about money and control and nothing to do with saving the climate  https://t.co/z3bAE95BAU
1354535580013449216,"@joeBiden prioritizes climate change as national security concern, pauses oil drilling on public lands and the #stockmarket crashes 600+ points #climatehoax"
1354500482379735043,"@TheDemocrats are biggest #Hypocrites ever. Climate hoax Czar @JohnKerry opposed wind mills out his window but it’s okay for you to have them! Lying, Cheating, Thieves! #ClimateHoax @DonaldJTrumpJr @RealJamesWoods @JackPosobiec @TuckerCarlson @seanhannity  https://t.co/IBCdUk9Lzp"
1354073289803538433,This idiot &amp; more idiots in the comment section. Climate Crisis🤡🤡🤡 #ClimateHoax
1353967719519936535,@EyecuPaul @Coltheman1 Something about recommendations from that pointless Climate Change commission. Announcement is related to transport in Auckland. You don’t think they’ve made their mind up about that white elephant Light Rail project ? #nzpol #climatehoax
1353601306833907713,"#climatehoax  ARCTIC  WARMING #climate #GreenEnergy - Snow in Malibu? Nearly half the US,  #California to #Kansas to  #NewYork, braces for #GlobalWarming #hoax weather.  https://t.co/BqcpXXRJfb"
1353495149469294592,@OMGTheMess What about your mate Adam Bandt and his dopey Greens / Labor Party blaming this on climate change. 🤣🤣 #ClimateHoax
1353417075298074624,"@PAroused @apowe003 @AP The ""alternative"" energy sources are 10% as efficient. Liberal policies cause sky high energy prices and brown outs. See California. They want to bring that to the rest of America. No lib claim about climate change has EVER proved right, all the way back to the 80's. #climatehoax"
1353384834643582985,"@Worried_Canuck @stephenharper @erinotoole @GarnettGenuis @PierrePoilievre @AndrewScheer @dckurek @CandiceBergenMP @denisebatters Lol “Climate Progress” means Kenney is supporting the #ClimateHOAX  The WEF, IMF and the World Bank have already stated no funding for O&amp;G and the O&amp;G industry is finished. In Canada anyway.  DT Jr’s explanation makes more sense. Kickbacks for Kenney too? You still ‘believe’ hey?  https://t.co/OrX4vVCLuI"
1353245691728945153,But but but...it’s climate change! #nswfires #ClimateCrisis #ClimateEmergency #NSWbushfires #ParisAgreement #climatehoax
1352900534261456897,China is a signed up to the #ParisClimateAccord but what do people in China really think of climate change? is a serious issue? is it a hoax? #climatechange #climatechange #climatehoax #conspiracies #fakenews #China   https://t.co/yQiJAJtMnu
1352733469198180353,"@ClimateDepot We've got to stop calling it ""green new deal"". Climate fraudsters love that cuddly phrase. #climatehoax"
1352481793266487301,"The first action of senile and corrupt Biden is to destroy 60,000 energy sector jobs by bowing to his Saudi masters and calls it climate change action, what BS..I wonder how much the Saudis are paying to destroy a key sector in America? #USA #America #ClimateHoax @GOPChairwoman  https://t.co/5ikzOf1eKN"
1352405640166191104,Uncertainties in Greenhouse Gas Induced Climate Change  📽️ :   https://t.co/50dt12PhIh  🌡️⛽🍃🏭   #FriendsOfScience #FOS #ClimateHoax #CarbonFootprint #ClimateCrisis #ClimateAction #GreenhouseGas #GreenhouseGasses #ClimateChangeHoax  https://t.co/7IxSEP9pIN
1352288969665486849,Earth's climate is 'cyclical' as new study claims an ice age is coming  https://t.co/aT6iQGNZZL via @YouTube #BREXIT #ClimateAction #ClimateCrisis #ClimateHoax #ParisAgreement #ParisClimateAgreement #ParisClimateAccord
1352087806747656193,"Climate lockdowns are coming. The authoritarians set the precedent with the #CovidHoax, and the sheep meekly obeyed. They will shift the narrative to the #ClimateHoax next. “Stay locked in your home or grandma will die from global warming!”  https://t.co/O2dPcoJRbo"
1352087637826256896,"What effects the weather and climate more. CO2 or Converting green space to 500km of new bitumen 6 lane highway &amp; 10,000 new homes in a new development with black tiled roofs with 100s of Kms of road and foorpaths. #climatehoax"
1352043270319321090,"The Trudeau Tree Plan ""What You Need to Know""  📽️  :  https://t.co/cLGemrL10E     🌲🌲🌲  #FriendsOfScience #ClimateChangeHysteria #ClimateChangeHoax #ClimateHoax #Trudeau  #ClimateHoax #Climate #Green  #CarbonTax #ABleg #ABpoli #ABvote #SKpoli #ONpoli #BCpoli #CDNpoli  https://t.co/O8deZYxpKV"
1351892739076599811,@bbcweather Raise awareness of an imaginary non-existent climate crisis manufactured by the totalitarian left through manipulated data and pseudoscience. CO2 is not a pollutant it is the basis of all life on earth. #climatefraud #climatehoax #climategate
1351708166216671235,Biden's Climate Team: Climate Change Is Happening Because of ‘Systemic Racism'   https://t.co/DnuvM4gXmT   #tcot #teaparty #climatehoax #scam #hoax #fraud #globalwarminghoax #climatefraud #agwhoax #lunaticLeft #DemocratsAreDestroyingAmerica #LiberalLogic
1351455190768119810,@CNNPolitics Climate changes fast where a Left-wing arsonist starts a fire.  #arson #California #ClimateHoax
1350958233788305410,"The Climate “scientists” who provide the thermometers, place the thermometers, read the thermometers, record the “temperatures”, and then “analyze” the “data” determine whether there is warming or cooling.  #ClimateHoax !!  https://t.co/4xsDP0qUWD"
1350956076359938049,#Carbon: The Roots of Global Warming  📽️:   https://t.co/XMfP3cWKhC    🌡️☀️☁️  #FriendsOfScience #FOS 👍 ☑️ #GlobalWarmingHoax #ClimateFraud  #CarbonTax #ClimateChangeHysteria #ClimateChangeHoax #ClimateHoax #CarbonFootprint  #ClimateHoax #Climate #Green #Canada #Alberta  https://t.co/V013MgmHUj
1350856873466068993,Mark Carney - UN Climate Czar : Will Changing Global Currency Stop Climate Change?   📽️:    https://t.co/2Yt15wYByJ    🌞🌡️☂️  #FriendsOfScience #ClimateScience #ClimateFraud  #ClimateChangeNOW  #ClimateAwareness  #GlobalCurrency #MarkCarney  #UNClimateCzar  #ClimateHoax  https://t.co/MVQwj1j0Yk
1350804333647028226,Officially done with the @weatherchannel ... I refuse to be forced to watch #ClimateActivists  They’ve gone full-blown climate activist; unapologetically anti-American.    Disappointed in @ReynoldsWolf @kellycass   #ClimateJusticeHoax #ClimateHoax  #SocialistAgenda
1350627767663136768,"@solm @cjtjgeol A blog by a cognitive scientist with no qualifications in any discipline of climate science who smears real scientists and peddles junk science. He is a fraud who constructed the fake, now debunked, 97% consensus. #ClimateHoax"
1350413829587537926,@Greenpeace It’s called winter season. If you have a problem with changing seasons Why don’t you find a way to tilt the earth’s axis to 0 degrees. Good bye to seasons labelled as climate change. #ClimateHoax
1350374913677393920,Do you think this bad boy (#theSun) might have something to do with #ClimateChange and not CO2? #Climate #ClimateCrisis #ClimateHoax  https://t.co/9CYG2BrVbI
1350370404934807554,Just remember it doesn’t matter what we do or how much we give up. It will still never be enough for Climate Change supporters  https://t.co/EOO1Ji7rK0       #Climate #ClimateCrisis #ClimateHoax
1350356295191293952,"@Greenpeace So this is called climate change, presumably because it fits your agenda. That being an imaginary non-existent climate crisis manufactured by the totalitarian left through manipulated data and pseudoscience. No wonder @EcoSenseNow left you, this is absolute nonsense! #climatehoax"
